restart,step,smiles,pIC50,QED,SA,MW,LogP,LogP_Penalty,Reward
4,31,Cn1nccc1-c1cc(-c2cc(C[C@](C)(O)C(=O)[O-])ccn2)ccn1,7.597400000000005,0.7305096862512693,3.4617114499531434,337.359,0.5874999999999995,0.0,8.616483698130324
4,32,Cn1nccc1-c1cc(-c2cc(-c3cc(C[C@](C)(O)C(=O)[O-])ccn3)ccn2)ccn1,7.578699999999999,0.5097299249136332,3.5013676136825946,414.44500000000005,1.6494999999999995,0.0,8.483428201088557
4,34,C[C@](O)(Cc1cc(-c2cc(CC(N)=O)ccn2)ccn1)C(=O)[O-],7.528599999999998,0.7188797501385799,3.4008384482887966,314.321,-0.7851999999999995,0.0,8.541526579978333
4,35,C[C@](O)(Cc1cc(-c2cc(CC(N)=O)ccn2)ccn1)C(=O)[O-],7.528599999999998,0.7188797501385799,3.4008384482887966,314.321,-0.7851999999999995,0.0,8.541526579978333
4,36,C[C@](O)(Cc1ccnc(-c2ccnc(-c3ccnc(C[C@](C)(O)C(=O)[O-])c3)c2)c1)C(=O)[O-],7.5791,0.4658886597903477,4.104479808371414,435.43600000000026,-0.7076,0.0,8.401596349058032
4,39,C[C@](O)(Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(C[C@](C)(O)C(=O)[O-])c4)c3)c2)c1)C(=O)[O-],7.592600000000004,0.318668405588675,4.146168589532046,512.5220000000003,0.35439999999999966,0.0,8.337317343841136
4,40,C[C@](O)(Cc1ccnc(-c2ccnc(C[C@](C)(O)C(=O)[O-])c2)c1)C(=O)[O-],7.5081,0.5910213083468768,4.1477121058886866,358.35000000000014,-1.7695999999999983,0.0,8.388839443584569
4,42,C[C@](O)(Cc1ccnc(-c2ccnc(-c3cc(C[C@](C)(O)C(=O)[O-])ccn3)c2)c1)C(=O)[O-],7.554600000000001,0.4658886597903477,4.0843525356441415,435.43600000000015,-0.7076,0.0,8.37910907633076
4,43,C[C@](O)(Cc1ccnc(-c2ccnc(-c3cc(C[C@](C)(O)C(=O)[O-])ccn3)c2)c1)C(=O)[O-],7.554600000000001,0.4658886597903477,4.0843525356441415,435.43600000000015,-0.7076,0.0,8.37910907633076
4,44,C[C@](O)(Cc1ccnc(-c2ccnc(C[C@](C)(O)C(=O)[O-])c2)c1)C(=O)[O-],7.508099999999998,0.5910213083468768,4.1477121058886866,358.35000000000014,-1.7695999999999983,0.0,8.388839443584567
4,45,C[C@](O)(Cc1ccnc(-c2ccnc(C[C@](C)(O)C(=O)[O-])c2)c1)C(=O)[O-],7.508099999999998,0.5910213083468768,4.1477121058886866,358.35000000000014,-1.7695999999999983,0.0,8.388839443584567
4,46,C[C@](O)(Cc1ccnc(-c2ccnc(C[C@](C)(O)C(=O)[O-])c2)c1)C(=O)[O-],7.5081,0.5910213083468768,4.1477121058886866,358.35000000000014,-1.7695999999999983,0.0,8.388839443584569
4,61,C[C@](O)(Cc1ccnc(-c2ccnc(C[C@](C)(O)C(=O)[O-])c2)c1)C(=O)[O-],7.508099999999998,0.5910213083468768,4.1477121058886866,358.35000000000014,-1.7695999999999983,0.0,8.388839443584567
4,62,C[C@](O)(Cc1ccnc(-c2ccnc(C[C@](C)(O)C(=O)[O-])c2)c1)C(=O)[O-],7.508099999999998,0.5910213083468768,4.1477121058886866,358.35000000000014,-1.7695999999999983,0.0,8.388839443584567
4,95,C[C@](O)(Cc1ccnc(-c2ccnc(-c3ccnc(-c4ccnc(C[C@](C)(O)C(=O)[O-])c4)c3)c2)c1)C(=O)[O-],7.592600000000002,0.318668405588675,4.146168589532046,512.5220000000003,0.35439999999999966,0.0,8.337317343841136
4,96,C[C@](O)(Cc1ccnc(-c2ccnc(-c3ccnc(C[C@](C)(O)C(=O)[O-])c3)c2)c1)C(=O)[O-],7.579100000000002,0.4658886597903477,4.104479808371414,435.43600000000026,-0.7076,0.0,8.401596349058035
4,97,C[C@](O)(Cc1ccnc(-c2ccnc(-c3ccnc(C[C@](C)(O)C(=O)[O-])c3)c2)c1)C(=O)[O-],7.579100000000002,0.4658886597903477,4.104479808371414,435.43600000000026,-0.7076,0.0,8.401596349058035
4,98,C[C@](O)(Cc1ccnc(-c2ccnc(C[C@](C)(O)C(=O)[O-])c2)c1)C(=O)[O-],7.5081,0.5910213083468768,4.1477121058886866,358.35000000000014,-1.7695999999999983,0.0,8.388839443584569
32,0,C[C@H](CNC1CCSCC1)C(=O)C12CC3CC(CC(C3)C1)C2,7.5531000000000095,0.8326407653652387,4.513597636032911,321.5300000000001,3.893200000000003,0.0,8.518060619079339
32,1,Cc1ccccc1[C@@H]1C[C@H]1C(=O)[C@H](C)C[NH2+]C1CCC(OC(F)F)CC1,7.569500000000004,0.7660749041265293,4.504756600743896,366.4720000000001,3.4175200000000023,0.0,8.50206179198888
32,2,CCC(C)(C)[NH2+]C[C@@H](C)c1nc(CCOC(F)F)cs1,7.555200000000003,0.7617116706477356,4.330975276567207,307.42999999999995,2.7803000000000013,0.0,8.471851420354321
32,3,Cc1ccccc1[NH+]1CCC[C@H]1CC(C)(C)C[C@@H]([NH2+]C[C@@H](C)OC(F)F)C(C)(C)C,7.556200000000008,0.5800650561534381,5.664126517374388,426.63600000000014,4.086020000000003,0.0,8.279819876339289
32,4,CCC(C)(C)[NH+]1CCC[C@H]1CC[NH2+]C[C@H](C)[C@@H]1CCC[C@H](O)C1,7.5393000000000026,0.5794001568237827,5.863636456197341,326.5690000000001,1.363000000000002,0.0,8.24263643279216
32,5,CCC(C)(C)[C@@H](C)C[NH2+]CC[C@@H]1CCC[NH+]1C(C)(C)C(=O)[C@@H]1CCC[C@H](O)C1,7.5207000000000015,0.49451999205415464,5.74393174559872,396.6600000000002,1.9583000000000022,0.0,8.193566821467208
32,6,CCC(C)(C)[C@H](C)C[C@@H]1CCC[NH+]1[C@H](C)CC[C@H]([NH3+])C[C@H]1CCC[C@H](O)C1,7.550100000000004,0.5337707480928631,5.809861993722916,382.67700000000013,3.2165000000000026,0.0,8.235999174674145
32,7,CCCc1nc(C[C@H](C)CC(C)(C)[C@H](O)C(C)C)cs1,7.522700000000003,0.7536858675297627,3.5908921045388364,297.508,4.707400000000004,0.20740000000000425,8.23682585886798
32,9,CCCc1nc(C[C@](C)(O)CC(C)(C)[C@H](C)[NH3+])cs1,7.509300000000003,0.8080772631795643,4.223706373136357,285.477,2.4357999999999995,0.0,8.278881069530378
32,10,CCC[C@H]1CCC[NH+]1CC(C)(C)CCC(C)(C)[C@H](C)[NH3+],7.526000000000006,0.6854603671127665,5.6213718646612145,284.532,2.296800000000001,0.0,8.08415195725082
32,11,CCC[C@H]1CCC[NH+]1CC(C)(C)CCCS(C)(=O)=O,7.5005000000000015,0.738590795265605,4.777224074493823,290.493,1.6847999999999999,0.0,8.232258463626449
32,12,C#CC[NH+]1CCC[C@H]1C[C@](C)(O)C[NH+]1CCC[C@@H]1CCC,7.541800000000004,0.5509094669951249,6.580362300885142,294.48300000000006,-0.3445999999999976,0.0,8.037117738977937
32,13,CCCC[C@](C)(O)C[C@@H]1CCC[NH+]1CC(C)(C)CCC(C)(C)[C@H](C)[NH3+],7.575200000000004,0.5237575756125021,5.586913200222319,356.63900000000007,2.828000000000001,0.0,8.278387467784023
32,14,C#CC[C@@H]1CCC[NH+]1C[C@@](C)(O)CCC(C)(C)CCCS(C)(=O)=O,7.599600000000006,0.5811238421732406,5.1890276477518125,358.5680000000001,1.4392000000000007,0.0,8.371259156311446
32,15,CCCC[C@](C)(O)CC[C@@](C)(O)CCC(C)(C)[C@H](C)O,7.56280000000001,0.5748772732643503,4.01360248021658,288.472,3.646000000000003,0.0,8.268589784587972
32,16,C#CCC[C@](C)(O)Cc1cc(CCC)c(O)c(C[C@@](C)(O)CCC#C)c1,7.5623000000000085,0.5595323674134958,4.079654303690885,356.5060000000001,3.7585000000000024,0.0,8.434100753337667
32,17,C#CCC[C@](C)(O)Cc1cc(CCC)c(O)c(C[C@@](C)(O)CCC#C)c1,7.5623000000000085,0.5595323674134958,4.079654303690885,356.5060000000001,3.7585000000000024,0.0,8.434100753337667
32,18,C#CCC[C@](C)(O)Cc1cc(CC#C)cc(CCC)c1O,7.552000000000008,0.7547325648437194,3.692793654914281,284.39899999999994,3.2273000000000027,0.0,8.336177340631119
32,20,C#CCc1cc(CC#C)c(O)c(-c2cc(CC#C)cc(CC#C)c2O)c1,7.5654000000000075,0.8198043413331063,3.7082845379973666,338.40600000000006,3.467600000000002,0.0,8.604473716866824
32,21,C#CCc1cc(CC#C)c(O)c(-c2cc(CC#C)cc(CC#C)c2O)c1,7.5654000000000075,0.8198043413331063,3.7082845379973666,338.40600000000006,3.467600000000002,0.0,8.604473716866824
32,22,C#CCc1cc(CC#C)c(O)c(-c2cc(CC#C)c(O)c(CC#C)c2)c1,7.5821000000000085,0.8198043413331063,3.7640967971559682,338.40600000000006,3.467600000000002,0.0,8.615592490950966
32,23,C#CCc1cc(CCS(C)(=O)=O)cc(CCS(C)(=O)=O)c1O,7.551800000000004,0.7372456678897855,2.9929586357013456,344.45400000000006,0.7421,0.0,8.621126970374762
32,24,C#CCc1cc(C[C@@](C)(O)CCS(C)(=O)=O)c(O)c(-c2cc(CC#C)c(O)c(CC#C)c2)c1,7.620300000000004,0.4961499034846989,4.177764168175733,464.58300000000025,3.020100000000001,0.0,8.45059853492478
32,25,C#CCc1cc(CCS(C)(=O)=O)c(O)c(-c2cc(CC#C)c(O)c(-c3cc(CC#C)c(O)c(CC#C)c3)c2)c1,7.6227000000000045,0.35201935885632873,3.8772695200743783,536.6490000000005,4.427300000000003,0.0,8.357053556837009
32,26,C#CCc1cc(CCS(C)(=O)=O)c(O)c(-c2cc(CC#C)c(O)c(C[C@](C)(O)C(=O)[O-])c2)c1,7.623600000000005,0.4612928962234244,4.2008369484853105,469.5350000000003,0.7466999999999999,0.0,8.434162753263188
32,27,C#CCc1cc(CC#C)c(O)c(-c2cc(CC#C)cc(CC#C)c2O)c1,7.5654000000000075,0.8198043413331063,3.7082845379973666,338.40600000000006,3.467600000000002,0.0,8.604473716866824
32,28,C#CCc1cc(CC#C)c(O)c(-c2cc(CC#C)c(O)c(CC#C)c2)c1,7.582100000000008,0.8198043413331063,3.7640967971559682,338.40600000000006,3.467600000000002,0.0,8.615592490950965
32,29,C#CCc1cc(C[C@](C)(O)C(=O)[O-])c(O)c(-c2cc(CC#C)c(O)c(CC#C)c2)c1,7.543600000000001,0.6080812459233129,4.3756540267344715,401.4380000000002,1.3353,0.0,8.41007522028821
32,30,C#CCc1cc(C[C@](C)(O)C(=O)[O-])c(O)c(-c2cc(CC#C)c(O)c(CC#C)c2)c1,7.543600000000001,0.6080812459233129,4.3756540267344715,401.4380000000002,1.3353,0.0,8.41007522028821
32,31,C#CCc1cc(C[C@](C)(O)C(=O)[O-])cc(C[C@](C)(O)C(=O)[O-])c1O,7.465399999999999,0.4742429516192198,4.667713846505084,334.32400000000007,-2.3452999999999986,0.0,8.235750091159101
32,33,C#CCc1cc(CC(C)(C)[C@H](C)O)cc(CC(C)(C)[C@H](C)O)c1O,7.574800000000007,0.6701499477088642,4.0968212906738195,332.48400000000004,3.4669000000000034,0.0,8.500192844787058
32,35,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.5690000000000035,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.401376096853468
32,36,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.5690000000000035,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.401376096853468
32,37,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.5690000000000035,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.401376096853468
32,38,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.569000000000004,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.40137609685347
32,39,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.569000000000002,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.401376096853468
32,46,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.5690000000000035,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.401376096853468
32,47,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.5690000000000035,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.401376096853468
32,48,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.5690000000000035,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.401376096853468
32,52,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.569000000000004,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.40137609685347
31,0,C[C@@H]1CCCC[C@@H]1C(=O)c1cccc(OC2CCC2)n1,7.563300000000009,0.7776664153616101,3.2036221480802,273.37600000000003,4.021900000000003,0.0,8.279191361879763
31,1,C[C@@H]1CCCC[C@@H]1c1cccc(C(=O)OCC(N)=O)n1,7.505900000000002,0.852780411919356,3.1204817634648165,276.33599999999996,2.0173999999999994,0.0,8.30320886408281
31,2,COc1c(Cl)cc(S(=O)(=O)c2cc(C(C)C)[nH]n2)cc1Cl,7.485600000000004,0.9139433948531478,2.7815397742783237,349.23900000000003,3.681300000000002,0.0,8.664417719998745
31,3,Cc1ccc(-c2nc(C[C@H](O)CC(=O)OC(C)C)cs2)cc1,7.579200000000011,0.8294574648690655,2.707847865684931,319.426,3.363620000000002,0.0,8.723078052837092
31,4,Cc1ccc(CCOc2ccc(S(=O)(=O)c3csc(C(C)C)n3)cc2CCS(C)(=O)=O)cc1,7.606100000000007,0.3978450756344356,2.718412473969547,507.6990000000003,4.6163200000000035,0.11632000000000353,8.416861290420266
31,5,COc1ccc(-c2cc(C(=O)CCS(=O)(=O)C(C)C)ccn2)c(Cl)c1CCS(C)(=O)=O,7.562100000000003,0.47238558216203647,2.849342999246513,488.02700000000027,3.3937000000000026,0.0,8.513358491156371
31,6,CC(C)c1cc(-c2nc(S(=O)(=O)S(=O)(=O)C(C)C)cs2)cc(-c2cccnn2)c1O,7.598100000000004,0.5447289359938868,3.322270613934771,467.5940000000001,3.6080000000000036,0.0,8.53823740660347
31,7,CC(C)c1ccnn1S(=O)(=O)OS(=O)(=O)C(C)C,7.400700000000001,0.7991600580151902,3.3593859945537883,296.37,0.8542000000000001,0.0,8.358675958810904
31,8,Cc1ccc([C@@H]2CC[NH+](c3nc(CCS(=O)(=O)C(C)C)cs3)C2)cc1,7.580300000000009,0.8390581481696069,4.349210116337932,379.5710000000001,2.5211200000000007,0.0,8.56490806245102
31,9,Cc1ccc(-c2cc(-c3nc(CCS(C)(=O)=O)cs3)cc(C[C@](C)(O)C(=O)[O-])c2O)cc1,7.5687,0.5117699450230693,3.5070356355964627,474.5800000000002,2.1216200000000005,0.0,8.473881408951888
31,10,Cc1ccc(-c2cc(CCS(C)(=O)=O)cc(-c3nc(CCS(C)(=O)=O)cs3)c2O)cc1,7.5823,0.529016666535452,2.716367776000588,479.6450000000002,3.665320000000003,0.0,8.575171555667666
31,11,Cc1ccc(-c2cc(CCS(C)(=O)=O)cc(-c3nc(CCS(C)(=O)=O)cs3)c2O)cc1,7.5823,0.529016666535452,2.716367776000588,479.6450000000002,3.665320000000003,0.0,8.575171555667666
31,12,Cc1ccc(-c2cc(CCS(C)(=O)=O)cc(CCS(C)(=O)=O)c2O)cc1,7.555100000000006,0.776900258919649,2.45834113781531,396.53000000000014,2.5418200000000004,0.0,8.6977160156783
31,17,CCCc1cc(-c2cccc(CCS(C)(=O)=O)c2CCS(C)(=O)=O)cc(-c2ccc(C)cc2)c1O,7.5765000000000065,0.4036566411250656,2.7223424281739437,514.7090000000003,5.161320000000006,0.6613200000000061,7.8447740777451385
31,18,CCCc1cc(-c2cccc(CCS(C)(=O)=O)c2CC(C)(C)[C@H](C)O)cc(CCS(C)(=O)=O)c1O,7.566100000000002,0.43207282105638734,3.5492439327161307,524.7450000000003,4.135400000000004,0.0,8.422719135582767
31,20,CCCc1cc(CCS(C)(=O)=O)cc(CC(C)(C)[C@H](C)O)c1O,7.535700000000004,0.7616314644370781,3.2701628438931927,342.50100000000003,2.881300000000002,0.0,8.589499447829223
31,21,CCCc1cc(-c2cc(CCS(C)(=O)=O)cc(CC(C)(C)[C@H](C)O)c2O)cc(CCS(C)(=O)=O)c1O,7.5858000000000025,0.37298615655188916,3.643252730989948,540.7440000000004,3.841000000000004,0.0,8.325504498436166
31,22,CCCc1cc(CCS(C)(=O)=O)cc(CCS(C)(=O)=O)c1O,7.529800000000005,0.769297602971657,2.6073909964440514,348.48600000000005,1.5189000000000001,0.0,8.653709701841429
31,23,CCCc1cc(CCS(C)(=O)=O)cc(CCS(C)(=O)=O)c1O,7.529800000000005,0.769297602971657,2.6073909964440514,348.48600000000005,1.5189000000000001,0.0,8.653709701841429
31,24,CCCc1cc(CCS(C)(=O)=O)cc(CCS(C)(=O)=O)c1O,7.529800000000005,0.769297602971657,2.6073909964440514,348.48600000000005,1.5189000000000001,0.0,8.653709701841429
31,25,CCCc1cc(-c2cc(CCS(C)(=O)=O)cc(CCS(C)(=O)=O)c2O)cc(CCS(C)(=O)=O)c1O,7.604500000000006,0.41334394146954573,3.0584634424419344,546.7290000000003,2.4786000000000015,0.0,8.372176874192236
31,26,CCCc1cc(-c2cc(CCS(C)(=O)=O)cc(CCS(C)(=O)=O)c2O)cc(CCS(C)(=O)=O)c1O,7.604500000000005,0.41334394146954573,3.0584634424419344,546.7290000000003,2.4786000000000015,0.0,8.372176874192236
31,27,CCCc1cc(-c2cc(CCS(C)(=O)=O)cc(CCS(C)(=O)=O)c2O)cc(CCS(C)(=O)=O)c1O,7.604500000000004,0.41334394146954573,3.0584634424419344,546.7290000000003,2.4786000000000015,0.0,8.372176874192235
31,28,CCCc1cc(CCS(C)(=O)=O)cc(CC(C)(C)[C@H](C)O)c1O,7.535700000000004,0.7616314644370781,3.2701628438931927,342.50100000000003,2.881300000000002,0.0,8.589499447829223
31,29,CCCc1cc(CCS(C)(=O)=O)cc(CCS(C)(=O)=O)c1O,7.529800000000005,0.769297602971657,2.6073909964440514,348.48600000000005,1.5189000000000001,0.0,8.653709701841429
31,32,CCCc1cc(CC(C)(C)[C@H](C)O)cc(CC(C)(C)[C@H](C)O)c1O,7.553100000000008,0.6651107439818338,3.736128982981511,336.516,4.243700000000006,0.0,8.512042473692773
31,33,CCCc1cc(CC(C)(C)[C@H](C)O)cc(CC(C)(C)[C@H](C)O)c1O,7.553100000000008,0.6651107439818338,3.736128982981511,336.516,4.243700000000006,0.0,8.512042473692773
31,34,CCCc1cc(CC(C)(C)[C@H](C)O)cc(CC(C)(C)[C@H](C)O)c1O,7.553100000000008,0.6651107439818338,3.736128982981511,336.516,4.243700000000006,0.0,8.512042473692773
31,35,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.569000000000004,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.40137609685347
31,36,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.569000000000004,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.40137609685347
31,37,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.5690000000000035,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.401376096853468
31,38,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.5690000000000035,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.401376096853468
31,39,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.5690000000000035,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.401376096853468
31,40,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.569000000000004,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.40137609685347
31,41,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.569000000000004,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.40137609685347
31,42,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.5690000000000035,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.401376096853468
31,44,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.5690000000000035,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.401376096853468
31,47,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.569000000000002,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.401376096853468
31,48,C[C@H](O)C(C)(C)Cc1cc(CC(C)(C)[C@H](C)O)c(O)c(CC(C)(C)[C@H](C)O)c1,7.569000000000002,0.5049034913092154,4.200756488011425,394.5960000000001,4.240700000000006,0.0,8.401376096853468
