restart,step,smiles,pIC50,QED,SA,MW,LogP,LogP_Penalty,Reward,EHOMO_ev,ELUMO_ev,gap_ev,esp_min,status,gap_score,esp_score,R_DFT,R0,R_total,rank_R0,rank_total,delta_rank,dft_effect
51,12,COCc1ccc(CCc2ccc(CN(OC)OC)cc2)cc1,7.611400000000008,0.6623199295964269,2.3001705422046026,315.413,3.543000000000003,0.0,8.70834363848199,-10.5004,-6.2034,4.297,-0.353,xtb_success,0.9400933266275995,0.8825,0.9228153286393195,8.70834363848199,9.077469769937718,89,15,-74,physically_promoted
86,52,NC(=O)Cc1ccc(-c2ccc(-c3ccc(CC(N)=O)cc3)cc2)cc1,7.592200000000004,0.7198180512365173,1.6156016992376117,344.414,3.076200000000001,0.0,8.790548855694501,-10.179,-6.9135,3.2655,-0.533,xtb_success,0.6865602584822832,0.7783333333333333,0.7140921809375982,8.790548855694501,9.076185728069541,8,16,8,neutral
60,16,CCCc1c(Cc2ccc(CCOC)c(OC)c2)cccc1OC,7.58390000000001,0.6811008115880309,2.120470813039791,328.452,4.436000000000004,0.0,8.712403324490047,-10.1437,-5.9808,4.1629,-0.355,xtb_success,0.9161345364401089,0.8875,0.9075441755080762,8.712403324490047,9.075420994693278,75,17,-58,physically_promoted
57,5,CC(C)(C)c1ccc(C(=O)N2CCN(CCc3ccccn3)CC2)cc1,7.583200000000009,0.8472169930185952,1.9611423792765503,351.494,3.3796000000000026,0.0,8.810694258581652,-9.7234,-6.7071,3.0164,-0.549,xtb_success,0.6115040994210184,0.7516666666666666,0.6535528695947128,8.810694258581652,9.072115406419536,4,18,14,neutral
57,3,O=C(Nc1ccc(Cc2ccccn2)cc1)N1CCN(C(=O)C2CCCCC2)CC1,7.58190000000001,0.8366928697810461,2.108563718052876,406.5300000000004,3.9288000000000025,0.0,8.789390063085246,-9.9576,-6.6896,3.268,-0.559,xtb_success,0.6873043993214307,0.735,0.7016130795250015,8.789390063085246,9.070035294895247,11,19,8,neutral
51,13,COCCc1ccc(CCc2ccc(CCOC)cc2)cc1,7.59610000000001,0.6998716063048955,1.5840060892083798,298.426,3.8496000000000032,0.0,8.698748972957892,-10.3385,-6.0285,4.31,-0.354,xtb_success,0.942223755720672,0.8849999999999999,0.9250566290044703,8.698748972957892,9.06877162455968,111,20,-91,physically_promoted
92,10,COCc1ccc(Cc2ccc(Cc3cc(OC)ccn3)cc2)cc1,7.613600000000011,0.6413053438422793,1.9602990760080448,333.431,4.418200000000003,0.0,8.738222764320346,-10.0806,-6.4429,3.6377,-0.351,xtb_success,0.7929598721204725,0.8775,0.8183219104843307,8.738222764320346,9.065551528514078,39,21,-18,physically_promoted
60,57,COCCc1cccc(CCc2cccc(COC)c2OC)c1OC,7.599500000000007,0.6564251353917736,2.3293171083326563,344.4510000000001,3.824300000000004,0.0,8.694780856862629,-10.5712,-6.25,4.3212,-0.35,xtb_success,0.9440310891097082,0.8749999999999999,0.9233217623767956,8.694780856862629,9.064109561813346,126,22,-104,physically_promoted
92,4,COCc1ccc(CCN2CCN(C(=O)C3(OC)CCCCC3)CC2)cc1,7.635600000000008,0.7359856256424561,2.3987460801812155,374.52500000000026,2.8690000000000007,0.0,8.763718204803114,-9.4291,-5.989,3.4401,-0.533,xtb_success,0.7377420794914477,0.7783333333333333,0.7499194556440134,8.763718204803114,9.063685987060719,24,23,-1,neutral
60,50,COCCc1cccc(Cc2cccc(COC)c2OC)c1OC,7.569700000000008,0.70344124042064,2.336130767790925,330.4240000000001,3.629900000000003,0.0,8.687807543431235,-10.6787,-6.2657,4.413,-0.353,xtb_success,0.9578432610422795,0.8825,0.9352402827295956,8.687807543431235,9.061903656523073,145,24,-121,physically_promoted
59,30,COCCCc1ccc(CCc2ccc(COC)cc2)cc1,7.633300000000009,0.6460504052048717,1.7339173475713725,298.426,4.197200000000004,0.0,8.694047246571579,-10.3743,-6.1268,4.2475,-0.352,xtb_success,0.9316649438405519,0.8799999999999999,0.9161654606883862,8.694047246571579,9.060513430846934,129,25,-104,physically_promoted
52,23,NC(=O)CCc1ccc(Cc2ccc(Cc3ccc(CC(N)=O)cc3)cc2)cc1,7.604300000000004,0.5910238398575833,1.882281841054727,386.4950000000001,3.313900000000001,0.0,8.711583735823323,-10.3051,-6.1593,4.1458,-0.535,xtb_success,0.9128285486628364,0.775,0.8714799840639853,8.711583735823323,9.060175729448918,79,26,-53,physically_promoted
10,8,COCc1ccc(Cc2ccc(CCOC(C)C)cc2)cc1,7.602500000000009,0.7192883234041092,1.863606873670273,298.426,4.391300000000004,0.0,8.686897253061309,-10.4589,-6.1164,4.3425,-0.359,xtb_success,0.9473958383106715,0.8975,0.93242708681747,8.686897253061309,9.059868087788297,147,27,-120,physically_promoted
48,2,COCc1ccc(C(=O)N2CCN(c3ccccn3)CC2)cc1,7.547500000000011,0.8681648101470093,1.812635754604143,311.38500000000005,2.1904000000000003,0.0,8.78558480843557,-9.7007,-6.5897,3.111,-0.542,xtb_success,0.6401580852031392,0.7633333333333333,0.6771106596421974,8.78558480843557,9.056429072292449,13,28,15,neutral
43,16,COCCc1ccc(Cc2ccc(Cc3cc(OC)ccn3)cc2)cc1,7.628900000000008,0.6027336149558169,2.003472809301716,347.458,4.4607000000000046,0.0,8.729919526547745,-10.0701,-6.4456,3.6246,-0.349,xtb_success,0.7894130021198034,0.8724999999999999,0.8143391014838623,8.729919526547745,9.055655167141289,46,29,-17,physically_promoted
17,4,Cc1ccc(CN(CC(N)=O)C(=O)Cc2ccc(CC(N)=O)cc2)cc1,7.531700000000005,0.7413244241151555,2.0497179510021226,353.4220000000001,1.0794200000000005,0.0,8.697390416957372,-10.4995,-6.1601,4.3394,-0.535,xtb_success,0.9469120664166522,0.775,0.8953384464916565,8.697390416957372,9.055525795554034,117,30,-87,physically_promoted
72,5,CCCc1ccc(OC)cc1N1CCN(c2ccc(F)c(C)c2)CC1,7.589900000000008,0.7997641665765554,2.054190131084553,342.4580000000001,4.421820000000004,0.0,8.784363070179829,-9.1956,-6.1287,3.0669,-0.317,xtb_success,0.6268114813576231,0.7925,0.6765180369503361,8.784363070179829,9.054970284959964,14,31,17,neutral
72,15,CCc1ccc(Cc2ccc(CC)c(CC)c2)c(CC(N)=O)c1,7.530900000000008,0.8253258566525065,2.253576792204603,309.453,3.9924000000000017,0.0,8.696203065378318,-10.3413,-6.0062,4.335,-0.536,xtb_success,0.9462219433752926,0.7733333333333333,0.8943553603627048,8.696203065378318,9.0539452095234,121,32,-89,physically_promoted
42,4,COCc1ccc(Cc2cccc(C(=O)N3CC[C@H](OC)C3)c2)cc1,7.562600000000007,0.8105895085586278,2.4493139224806164,339.43500000000006,3.2847000000000017,0.0,8.722963362031258,-10.6175,-6.7583,3.8591,-0.55,xtb_success,0.8498404939784642,0.75,0.8198883457849249,8.722963362031258,9.050918700345228,55,33,-22,physically_promoted
3,20,CCCc1cc(OC)c(-c2cc(OC)cc(OC)c2OC)c(OC)c1,7.562800000000011,0.7110153158651228,2.140703410089685,346.4230000000001,4.349100000000004,0.0,8.704237316923603,-10.0962,-6.1752,3.9209,-0.348,xtb_success,0.8645405223199866,0.8699999999999999,0.8661783656239905,8.704237316923603,9.050708663173198,100,34,-66,physically_promoted
73,30,CC(C)S(=O)(=O)c1ccc(Cc2ccc(S(=O)(=O)C(C)C)cc2)cc1,7.552200000000008,0.7671356752535823,1.992001726394253,380.5310000000001,3.641600000000003,0.0,8.736567664987373,-11.0825,-7.134,3.9486,-0.649,xtb_success,0.8709416947114949,0.585,0.7851591862980464,8.736567664987373,9.050631339506591,40,35,-5,neutral
14,5,COCCN(C)C(=O)c1cc(CCC2CCN(C(=O)OC)CC2)ccc1C,7.566300000000005,0.733584501257796,2.2991862695303293,376.4970000000001,3.1244200000000024,0.0,8.70317362367587,-10.4438,-6.2674,4.1764,-0.567,xtb_success,0.9187055413438348,0.7216666666666668,0.8595938789406843,8.70317362367587,9.047011175252143,102,36,-66,physically_promoted
51,5,COCc1ccc(C(=O)N2CCN(CC3CCCCC3)CC2)cc1,7.579000000000009,0.831189609535327,1.9054185182757328,330.4720000000001,3.171100000000002,0.0,8.804052952940099,-9.3459,-6.5863,2.7596,-0.549,xtb_success,0.5339655154052363,0.7516666666666666,0.5992758607836653,8.804052952940099,9.043763297253564,5,37,32,neutral
67,3,COCc1ccc(Cc2ccccn2)cc1C(=O)N1CCCCC1,7.546800000000007,0.8458701984966871,2.1256475292647448,324.4240000000002,3.4449000000000023,0.0,8.757170346321876,-10.059,-6.7418,3.3172,-0.552,xtb_success,0.7018911247031129,0.7466666666666666,0.7153237872921789,8.757170346321876,9.043299861238747,28,38,10,neutral
65,2,COCc1ccc(OC)c(C(=O)N2CCN(c3ccccc3)CC2)c1,7.541500000000006,0.8393225038231562,1.8332012361766417,340.42300000000006,2.804000000000001,0.0,8.777841128293922,-9.4403,-6.4112,3.0291,-0.537,xtb_success,0.615355055806391,0.7716666666666666,0.6622485390644737,8.777841128293922,9.042740543919711,20,39,19,neutral
51,4,COCc1ccc(C(=O)N(c2ccccn2)C2CCCCC2)cc1,7.557300000000009,0.8272663401955912,2.1512688479460635,324.4240000000001,4.207500000000004,0.0,8.755806285303198,-10.307,-7.0745,3.2325,-0.514,xtb_success,0.6767136725191836,0.81,0.7166995707634285,8.755806285303198,9.04248611360857,30,40,10,neutral
60,56,COCCc1cccc(Cc2cccc(OC)c2OC)c1COC,7.548000000000007,0.70344124042064,2.2431599533112845,330.4240000000001,3.629900000000003,0.0,8.6754046248792,-10.5088,-6.2604,4.2484,-0.352,xtb_success,0.9318226053689563,0.8799999999999999,0.9162758237582693,8.6754046248792,9.041914954382507,177,41,-136,physically_promoted
64,11,CC(C)(C)c1ccc(CCCc2cc(CCCC(N)=O)ccn2)cc1,7.575100000000008,0.7771452600368048,2.168340247165654,338.49499999999995,4.362400000000003,0.0,8.746838605301846,-9.933,-6.5721,3.3609,-0.53,xtb_success,0.7147438149588755,0.7833333333333333,0.7353206704712129,8.746838605301846,9.040966873490332,34,42,8,neutral
3,21,COc1cc(OC)c(OC)c(-c2cc(OC)cc(OC)c2OC)c1,7.534300000000006,0.7733670911887162,1.9190759220137856,334.3680000000001,3.4052000000000024,0.0,8.729075953392986,-10.0321,-6.5478,3.4843,-0.335,xtb_success,0.7503854198997536,0.8375,0.7765197939298275,8.729075953392986,9.039683870964916,48,43,-5,neutral
81,4,O=C([O-])c1ccc(C(=O)NCc2ccc(C3CCCCC3)cc2)s1,7.577400000000001,0.907636484889226,2.4136000280702863,342.44000000000005,3.089300000000001,0.0,8.789858239637585,-10.9258,-8.0569,2.8689,-0.545,xtb_success,0.5668285503872029,0.7583333333333333,0.624279985271042,8.789858239637585,9.039570233746002,10,44,34,neutral
45,3,COc1ccc(OC2CN(C(=O)N(C)C3CCCCC3)C2)cc1,7.509200000000005,0.8562678317738766,2.189343086583301,318.4170000000001,3.1427000000000023,0.0,8.717898554997229,-10.0461,-6.2201,3.826,-0.579,xtb_success,0.8417396641655046,0.7016666666666668,0.7997177649158532,8.717898554997229,9.03778566096357,64,45,-19,physically_promoted
48,3,COCc1ccc(C(=O)N2CCN(c3ccccc3)CC2)cc1,7.560700000000013,0.8703710270441913,1.6438015410564972,310.39700000000005,2.7954000000000008,0.0,8.813230878532746,-9.2905,-6.737,2.5535,-0.542,xtb_success,0.4732316418729899,0.7633333333333333,0.5602621493110929,8.813230878532746,9.037335738257184,3,46,43,neutral
93,7,COCCc1ccc(Cc2nc(CC3(O)CCCCC3)cs2)cc1,7.565400000000006,0.8191495597254288,2.442384232561446,345.50800000000004,4.160500000000003,0.0,8.730736356606574,-10.4939,-7.0618,3.4321,-0.51,xtb_success,0.7354381747700915,0.8166666666666667,0.7598067223390641,8.730736356606574,9.034659045542199,45,47,2,neutral
48,4,COCc1ccc(C(=O)N2CCN(C3CCCCC3)CC2)cc1,7.563200000000011,0.8560607393854576,1.893162505465224,316.44500000000005,2.923500000000001,0.0,8.799389705850047,-9.3722,-6.7372,2.6351,-0.551,xtb_success,0.49703541332446133,0.7483333333333333,0.5724247893271228,8.799389705850047,9.028359621580895,6,48,42,neutral
14,4,COCCN(C)C(=O)c1cc(Cc2ccnc(OC)c2)ccc1C,7.551900000000005,0.7840546118965055,2.2469129417626927,328.41200000000003,2.7078200000000017,0.0,8.71923601177199,-10.2719,-6.6956,3.5762,-0.546,xtb_success,0.7761567319737366,0.7566666666666666,0.7703097123816155,8.71923601177199,9.027359896724636,59,49,-10,physically_promoted
57,8,CC(C)(C)c1ccc(CC[C@H]2CCN(C(=O)c3ccccn3)C2)cc1,7.621400000000011,0.8249005320767268,2.500413245340855,336.479,4.474000000000005,0.0,8.78380894150429,-10.2211,-7.4103,2.8108,-0.561,xtb_success,0.5493197524325489,0.7316666666666666,0.6040238267027842,8.78380894150429,9.025418472185404,16,50,34,neutral
24,5,COc1cc([C@@H]2C[C@H]2C(=O)N2CCC(C(=O)[O-])CC2)cc(C2(O)CCCCC2)c1,7.632800000000002,0.8158153205974006,3.631281780776592,400.4950000000002,1.938899999999999,0.0,8.677579482221043,-10.3569,-6.3474,4.0095,-0.501,xtb_success,0.8845853443321375,0.8316666666666667,0.8687097410324962,8.677579482221043,9.02506337863404,167,51,-116,physically_promoted
3,13,CCCc1cc(OC)c(OC)c(-c2cc(OC)cc(OC)c2OC)c1,7.567700000000013,0.7110153158651228,2.1295161191197867,346.4230000000001,4.349100000000004,0.0,8.710256046020596,-10.1065,-6.5689,3.5377,-0.334,xtb_success,0.7654509350391163,0.835,0.7863156545273813,8.710256046020596,9.024782307831549,84,52,-32,physically_promoted
52,24,NC(=O)CCc1ccc(-c2ccc(CCC(N)=O)cc2)cc1,7.569700000000003,0.8202117375805384,1.7305211627397714,296.36999999999995,2.1894,0.0,8.701088281774982,-10.2153,-6.5366,3.6787,-0.532,xtb_success,0.8039411481907943,0.78,0.796758803733556,8.701088281774982,9.019791803268404,105,53,-52,physically_promoted
96,3,COc1ccc(Cc2ccc(C(=O)NC3=CCCCO3)cn2)cc1,7.576000000000011,0.9180823671824908,2.5114231336603474,324.38,3.062600000000001,0.0,8.783898870225222,-10.0568,-7.4554,2.6013,-0.506,xtb_success,0.4871319679215234,0.8233333333333334,0.5879923775450664,8.783898870225222,9.01909582124325,15,54,39,neutral
52,8,NC(=O)Cc1ccc(CCc2ccc(CC3CCCCC3)cc2)cc1,7.588200000000008,0.7878849184855369,1.9075774743220588,335.49100000000004,4.622400000000004,0.1224000000000042,8.668984711810568,-10.3028,-6.133,4.1698,-0.536,xtb_success,0.9174529280015523,0.7733333333333333,0.8742170496010866,8.668984711810568,9.018671531651002,198,55,-143,physically_promoted
63,11,COCCc1ccc(CC(=O)C(C)(C)c2ccc(C)cc2)cc1,7.5607000000000095,0.763025896564199,2.0421395325892178,310.43699999999995,4.273320000000004,0.0,8.719875051690385,-10.1954,-7.0526,3.1429,-0.423,xtb_success,0.6497922703482139,0.9616666666666667,0.7433545892437496,8.719875051690385,9.017216887387885,58,56,-2,neutral
58,15,CCCn1nc(CCOC)cc1Cc1ccc(Cl)c(Cl)c1,7.556100000000007,0.7545037290264186,2.4088652631961853,327.255,4.379600000000004,0.0,8.692465338193598,-10.3348,-6.722,3.6128,-0.348,xtb_success,0.7862028193138343,0.8699999999999999,0.8113419735196838,8.692465338193598,9.017002127601472,132,57,-75,physically_promoted
99,16,CCCc1ccc(-c2nc(C(C)(C)C)cs2)cc1CC(N)=O,7.566200000000008,0.9030158842217344,2.449574126417525,316.4700000000001,4.087900000000002,0.0,8.770261452371502,-10.2796,-7.476,2.8036,-0.533,xtb_success,0.5471558387331942,0.7783333333333333,0.6165090871132359,8.770261452371502,9.016865087216797,21,58,37,neutral
13,15,NC(=O)CCCc1ccc(CCc2cc(CC(N)=O)ccn2)cc1,7.579100000000006,0.7337334259172947,2.1676576908678467,325.412,1.7025999999999992,0.0,8.729200943871868,-10.0015,-6.7195,3.2821,-0.53,xtb_success,0.6914962497479641,0.7833333333333333,0.7190473748235748,8.729200943871868,9.016819893801298,47,59,12,neutral
64,5,Cc1ccc(N(CCC(C)(C)C)Cc2ccc(CC(N)=O)cc2)cc1,7.567000000000008,0.8096435493774401,2.150295383333832,338.49500000000006,4.465620000000003,0.0,8.756792236355345,-9.1636,-6.2032,2.9604,-0.533,xtb_success,0.5945229141666839,0.7783333333333333,0.6496660399166787,8.756792236355345,9.016658652322016,29,60,31,neutral
43,13,COCc1cc(Cc2ccc(Cc3cc(OC)ccn3)cc2)cc(OC)c1,7.609400000000007,0.5937036406157253,2.1741827665717484,363.4570000000001,4.426800000000004,0.0,8.688833543650695,-10.0632,-6.4183,3.6449,-0.347,xtb_success,0.7949015557424978,0.8674999999999999,0.8166810890197483,8.688833543650695,9.015505979258595,141,61,-80,physically_promoted
2,1,Cc1cccc(C(=O)N2CCN(C(=O)Nc3csc(=O)[nH]3)CC2)c1,7.528200000000006,0.8683596429683621,2.5032843877004254,346.4120000000001,1.73472,0.0,8.712051382714145,-10.1603,-6.6732,3.487,-0.546,xtb_success,0.7511528457174136,0.7566666666666666,0.7528069920021895,8.712051382714145,9.01317417951502,76,62,-14,physically_promoted
36,25,COc1ccc(C[C@H](OC)c2c(OC)cccc2OC)cc1OC,7.56160000000001,0.7382384734458449,2.549889721063224,332.3960000000001,3.651200000000003,0.0,8.675730264616611,-9.9043,-6.1227,3.7816,-0.343,xtb_success,0.830637068665763,0.8575,0.8386959480660341,8.675730264616611,9.011208643843025,173,63,-110,physically_promoted
52,13,NC(=O)CCc1ccc(CCc2nc(CC(N)=O)cs2)cc1,7.555600000000003,0.7689132732947446,2.204593828650776,317.414,1.3739999999999994,0.0,8.718260668608977,-10.4532,-7.1074,3.3458,-0.537,xtb_success,0.7103146735136003,0.7716666666666666,0.7287202714595202,8.718260668608977,9.009748777192785,61,64,3,neutral
92,68,COCc1cc(Cc2cc(Cc3cccc(C)c3)ccn2)ccn1,7.60320000000001,0.6857636016916552,2.2808055512427643,318.42,4.113020000000003,0.0,8.717502090341078,-10.0827,-6.8648,3.2179,-0.341,xtb_success,0.672344076261045,0.8525,0.7263908533827315,8.717502090341078,9.00805843169417,65,65,0,neutral
